"Protein Group","Accession","Description","logFC","AveExpr","t","P.Value","adj.P.Val","B"
688,"O43815|STRN_HUMAN","Striatin OS=Homo sapiens OX=9606 GN=STRN PE=1 SV=4",-0.849895274809015,13.7195993118423,-1.2506403225075,0.216852384266251,0.475088669077635,-5.08516104699406
689,"Q14444|CAPR1_HUMAN","Caprin-1 OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=2",-0.644465851624062,15.5471465839117,-1.07251297370282,0.288608609020098,0.524931283382416,-5.27168664796661
690,"Q15057|ACAP2_HUMAN","Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ACAP2 PE=1 SV=3",-1.79333440230925,12.4189879256722,-2.17204429548951,0.0345922980094627,0.338634890255269,-3.71504012126125
691,"O43396|TXNL1_HUMAN","Thioredoxin-like protein 1 OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=3",-1.09329913735028,13.243962277351,-1.40031823036015,0.167556667033563,0.438676892435621,-4.90783116933447
692,"Q16719|KYNU_HUMAN","Kynureninase OS=Homo sapiens OX=9606 GN=KYNU PE=1 SV=1",-1.30591312975056,15.2731753210572,-1.9735795024467,0.0539964845979533,0.366768875860716,-4.06441817709011
693,"P17900|SAP3_HUMAN","Ganglioside GM2 activator OS=Homo sapiens OX=9606 GN=GM2A PE=1 SV=4",-0.822636753895191,13.1241848929485,-0.579759058453783,0.572688333146178,0.729952824728607,-5.6358163360676
694,"P58107|EPIPL_HUMAN","Epiplakin OS=Homo sapiens OX=9606 GN=EPPK1 PE=1 SV=3",-4.22256910677051,6.92753098496758,-1.91510990860563,0.0612380686635322,0.369401066854108,-4.1618364094464
695,"P06865|HEXA_HUMAN","Beta-hexosaminidase subunit alpha OS=Homo sapiens OX=9606 GN=HEXA PE=1 SV=2",-0.735185115351799,15.2134885909241,-1.12045620153338,0.267840854743466,0.508862179700091,-5.22414145321327
696,"P43686|PRS6B_HUMAN","26S proteasome regulatory subunit 6B OS=Homo sapiens OX=9606 GN=PSMC4 PE=1 SV=2",-0.74671420949848,15.1951130008635,-1.20779428761552,0.232774873664019,0.485557760931822,-5.13248515555487
697,"O43252|PAPS1_HUMAN","Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1 OS=Homo sapiens OX=9606 GN=PAPSS1 PE=1 SV=2",-1.35775619194376,14.1877667779794,-2.05605164540557,0.0449851811069399,0.353406926961911,-3.92237093078207
698,"P30086|PEBP1_HUMAN","Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PEBP1 PE=1 SV=3",-0.627388478749932,16.0419797442391,-1.03966309667768,0.303468411668438,0.538480889020987,-5.30312174229587
699,"P78324|SHPS1_HUMAN","Tyrosine-protein phosphatase non-receptor type substrate 1 OS=Homo sapiens OX=9606 GN=SIRPA PE=1 SV=2",-0.796894235356108,15.0439858102422,-1.30369963219693,0.198271496904065,0.464106161503158,-5.02442425670437
700,"Q15437|SC23B_HUMAN","Protein transport protein Sec23B OS=Homo sapiens OX=9606 GN=SEC23B PE=1 SV=2",-1.52098569617633,12.7698335782355,-1.67226085181851,0.103279362304638,0.387142333108459,-4.54410285657615
701,"Q96S66|CLCC1_HUMAN","Chloride channel CLIC-like protein 1 OS=Homo sapiens OX=9606 GN=CLCC1 PE=1 SV=1",-1.75975809242155,12.356110052004,-1.93511747626277,0.058608445197425,0.366887115993354,-4.12842833677967
702,"Q9Y2Z0|SGT1_HUMAN","Protein SGT1 homolog OS=Homo sapiens OX=9606 GN=SUGT1 PE=1 SV=3",-1.0816912989394,14.6877154179843,-1.70199770054731,0.0949297380545486,0.385835653299798,-4.49533126154279
703,"Q14669|TRIPC_HUMAN","E3 ubiquitin-protein ligase TRIP12 OS=Homo sapiens OX=9606 GN=TRIP12 PE=1 SV=1",-0.619448849274661,11.2152934328612,-0.511606368214082,0.611165343379694,0.756404923544926,-5.67778645471632
704,"Q93084|AT2A3_HUMAN","Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Homo sapiens OX=9606 GN=ATP2A3 PE=1 SV=2",-0.99597335390788,12.2803953219149,-1.19636489349662,0.237163226412783,0.486431300737797,-5.14484770110256
705,"Q5JTV8|TOIP1_HUMAN","Torsin-1A-interacting protein 1 OS=Homo sapiens OX=9606 GN=TOR1AIP1 PE=1 SV=2",-0.706664158958731,13.9291864558117,-1.02812984792336,0.308807675870547,0.542649800071173,-5.31393706942886
706,"A0AVT1|UBA6_HUMAN","Ubiquitin-like modifier-activating enzyme 6 OS=Homo sapiens OX=9606 GN=UBA6 PE=1 SV=1",-1.6812783880919,13.7892873015057,-2.25264390367206,0.0289349945883669,0.326488217338006,-3.56958648996124
707,"P39023|RL3_HUMAN","60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=2",-0.924576846063381,15.7760216534067,-1.51910270175273,0.134997939891052,0.413207622515545,-4.75405159142558
708,"Q9BYT8|NEUL_HUMAN","Neurolysin, mitochondrial OS=Homo sapiens OX=9606 GN=NLN PE=1 SV=1",-1.59919351939135,13.6337035554594,-2.05365825267135,0.0462345346105567,0.354698763841406,-3.93481099455816
710,"P22897|MRC1_HUMAN","Macrophage mannose receptor 1 OS=Homo sapiens OX=9606 GN=MRC1 PE=1 SV=1",0.671696030144741,13.5797885300865,0.959083672286281,0.342104273930906,0.570331287078358,-5.37626880956719
711,"P49591|SYSC_HUMAN","Serine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=SARS1 PE=1 SV=3",-0.948946632833207,13.6454938435292,-1.34633854419193,0.184229594091193,0.453398808503632,-4.973919133855
712,"Q68EM7|RHG17_HUMAN","Rho GTPase-activating protein 17 OS=Homo sapiens OX=9606 GN=ARHGAP17 PE=1 SV=1",-0.694329574154043,14.9021499575876,-0.823833305932971,0.418545692626499,0.624195394093605,-5.48170777559051
713,"O15355|PPM1G_HUMAN","Protein phosphatase 1G OS=Homo sapiens OX=9606 GN=PPM1G PE=1 SV=1",-0.759364496016943,13.2123604123997,-1.06797334099425,0.290631524804883,0.527719214727922,-5.2760862047315
714,"Q96PC5|MIA2_HUMAN","Melanoma inhibitory activity protein 2 OS=Homo sapiens OX=9606 GN=MIA2 PE=1 SV=4",-0.853730104101222,12.4212617618486,-1.02453962654105,0.310482733036245,0.543597207799637,-5.31728029204309
715,"Q9BT78|CSN4_HUMAN","COP9 signalosome complex subunit 4 OS=Homo sapiens OX=9606 GN=COPS4 PE=1 SV=1",-1.02839040274365,13.3683435046989,-1.42548355034365,0.160193974177814,0.433934243260281,-4.87620586749608
716,"P24534|EF1B_HUMAN","Elongation factor 1-beta OS=Homo sapiens OX=9606 GN=EEF1B2 PE=1 SV=3",-0.833044895023814,16.6713827057991,-1.47795074764859,0.145655931776491,0.421420367594079,-4.80861667026889
717,"P09769|FGR_HUMAN","Tyrosine-protein kinase Fgr OS=Homo sapiens OX=9606 GN=FGR PE=1 SV=2",-1.30682767445645,13.9176263168637,-1.91599485587252,0.0610578629302656,0.368830596971464,-4.16004495230884
718,"O14617|AP3D1_HUMAN","AP-3 complex subunit delta-1 OS=Homo sapiens OX=9606 GN=AP3D1 PE=1 SV=1",-2.00445380321924,13.059005918553,-2.12514190579427,0.0428681097551624,0.348410947264029,-3.84279200009681
720,"Q08AM6|VAC14_HUMAN","Protein VAC14 homolog OS=Homo sapiens OX=9606 GN=VAC14 PE=1 SV=1",-1.37918278416931,13.5570479543366,-1.85370607377983,0.0696502702438017,0.374885133083069,-4.26117036718099
721,"P22061|PIMT_HUMAN","Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=4",-0.93033528786628,15.1587646250535,-1.53167624282192,0.131868255818852,0.411764075527387,-4.73710947403357
722,"#CONTAM#CAH2_HUMAN|",">sp|CAH2_HUMAN|",-1.05719101282068,15.7643892570103,-1.77948345263193,0.0812027236859788,0.375605864510613,-4.37790561676598
722,"P00918|CAH2_HUMAN","Carbonic anhydrase 2 OS=Homo sapiens OX=9606 GN=CA2 PE=1 SV=2",-1.05719101282068,15.7643892570103,-1.77948345263193,0.0812027236859788,0.375605864510613,-4.37790561676598
722,"#CONTAM#CAH2_BOVIN|",">sp|CAH2_BOVIN|",-2.2983184269862,6.25798607077938,-1.07684567823731,0.286687040032529,0.523203848059365,-5.26747108074623
723,"P51148|RAB5C_HUMAN","Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2",-0.481157323166794,16.604648481687,-0.841676106155768,0.403953291066852,0.614922102745194,-5.47267196450905
724,"O15400|STX7_HUMAN","Syntaxin-7 OS=Homo sapiens OX=9606 GN=STX7 PE=1 SV=4",-0.726720578803276,16.3024121527177,-1.26006312099329,0.213461516773772,0.473498040699101,-5.07454658433736
725,"O95479|G6PE_HUMAN","GDH/6PGL endoplasmic bifunctional protein OS=Homo sapiens OX=9606 GN=H6PD PE=1 SV=2",-0.863101868839133,13.8549330738447,-1.1882196171009,0.240327176892367,0.488182548193727,-5.15359059218974
727,"Q16658|FSCN1_HUMAN","Fascin OS=Homo sapiens OX=9606 GN=FSCN1 PE=1 SV=3",-1.72636630842165,13.8461544698748,-2.47006374781646,0.0169435777216552,0.292499164066587,-3.14094794093065
728,"Q9UKY7|CDV3_HUMAN","Protein CDV3 homolog OS=Homo sapiens OX=9606 GN=CDV3 PE=1 SV=1",-0.490943270147785,14.921366556107,-0.784440083958382,0.436460850083318,0.636369966590674,-5.51524882059089
729,"O76094|SRP72_HUMAN","Signal recognition particle subunit SRP72 OS=Homo sapiens OX=9606 GN=SRP72 PE=1 SV=3",-0.802760535378331,13.5023891681666,-1.11034467209662,0.272130521108342,0.511245843750777,-5.23433309742785
730,"Q9UGP8|SEC63_HUMAN","Translocation protein SEC63 homolog OS=Homo sapiens OX=9606 GN=SEC63 PE=1 SV=2",-3.73296444940141,10.5127027290352,-2.31840603258812,0.0256441215053027,0.31600086074823,-3.46113767881125
731,"Q99459|CDC5L_HUMAN","Cell division cycle 5-like protein OS=Homo sapiens OX=9606 GN=CDC5L PE=1 SV=2",-0.16557692661689,14.1591717128452,-0.253180347514993,0.801160796892571,0.889559049295257,-5.76917471320116
732,"Q16851|UGPA_HUMAN","UTP--glucose-1-phosphate uridylyltransferase OS=Homo sapiens OX=9606 GN=UGP2 PE=1 SV=5",-0.583898816960756,14.5317348599562,-0.887064421768403,0.379266177292069,0.599048746344749,-5.43684339201709
733,"P08648|ITA5_HUMAN","Integrin alpha-5 OS=Homo sapiens OX=9606 GN=ITGA5 PE=1 SV=2",-1.87533169245448,13.2914656544266,-2.54340696937702,0.0140974252204588,0.284531131458015,-2.99096190052208
734,"P49753|ACOT2_HUMAN","Acyl-coenzyme A thioesterase 2, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT2 PE=1 SV=6",-1.18272728662706,13.5985318330313,-1.69761503915701,0.0957602344162883,0.386500097214807,-4.50183576409144
734,"Q86TX2|ACOT1_HUMAN","Acyl-coenzyme A thioesterase 1 OS=Homo sapiens OX=9606 GN=ACOT1 PE=1 SV=1",-1.15450828055084,13.5752669776956,-1.65888136118372,0.10336346558771,0.387142333108459,-4.5586778401903
735,"Q96SB3|NEB2_HUMAN","Neurabin-2 OS=Homo sapiens OX=9606 GN=PPP1R9B PE=1 SV=3",-0.489331914804103,13.8242633113156,-0.716455010837175,0.477023960799192,0.66468527957364,-5.56202496698185
735,"Q9ULJ8|NEB1_HUMAN","Neurabin-1 OS=Homo sapiens OX=9606 GN=PPP1R9A PE=1 SV=2",1.63291121281433,8.84100688804465,0.831489276722301,0.40962732828337,0.618823185870388,-5.48046267368935
736,"P23396|RS3_HUMAN","40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2",-0.633353010951797,17.2187382879013,-1.15188412243397,0.254814418672402,0.499863921172832,-5.19190676058614
737,"Q9BR76|COR1B_HUMAN","Coronin-1B OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1",-0.297278704643203,15.5519233779827,-0.493285001952691,0.623958147533825,0.764766004959642,-5.68628314868962
738,"Q13838|DX39B_HUMAN","Spliceosome RNA helicase DDX39B OS=Homo sapiens OX=9606 GN=DDX39B PE=1 SV=1",-1.30176010850891,14.3311609087886,-1.60679757936095,0.118973998621823,0.400662094185313,-4.63942762285674
739,"O75436|VP26A_HUMAN","Vacuolar protein sorting-associated protein 26A OS=Homo sapiens OX=9606 GN=VPS26A PE=1 SV=2",-0.926922995435921,15.5602349654257,-1.54973578502177,0.127474683471538,0.408811214975366,-4.71255493643648
740,"Q15019|SEPT2_HUMAN","Septin-2 OS=Homo sapiens OX=9606 GN=SEPTIN2 PE=1 SV=1",-0.588645092089536,15.2674617075306,-0.998550635525198,0.322792175449018,0.552350377297942,-5.3411477731805
741,"P80303|NUCB2_HUMAN","Nucleobindin-2 OS=Homo sapiens OX=9606 GN=NUCB2 PE=1 SV=3",-0.158121745370616,13.7561368555096,-0.230346088560387,0.818757146469233,0.903275366250765,-5.77429153614764
742,"Q9Y263|PLAP_HUMAN","Phospholipase A-2-activating protein OS=Homo sapiens OX=9606 GN=PLAA PE=1 SV=2",-0.756480966136191,12.5695826349401,-0.974248455464515,0.33459547214755,0.562313248826563,-5.36293462693218
743,"P13861|KAP2_HUMAN","cAMP-dependent protein kinase type II-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR2A PE=1 SV=2",-0.978905971129661,14.1925029243558,-1.49291400751687,0.141706229422772,0.418852151617044,-4.78893348458371
743,"P31323|KAP3_HUMAN","cAMP-dependent protein kinase type II-beta regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR2B PE=1 SV=3",-2.24569821337901,9.6625828882337,-1.38160027113936,0.173200829972082,0.441624863794215,-4.93101861494671
744,"P62495|ERF1_HUMAN","Eukaryotic peptide chain release factor subunit 1 OS=Homo sapiens OX=9606 GN=ETF1 PE=1 SV=3",-1.54690276552592,13.1769770501404,-2.12778519651379,0.0382786614119719,0.345631435432627,-3.79525144074677
745,"P20592|MX2_HUMAN","Interferon-induced GTP-binding protein Mx2 OS=Homo sapiens OX=9606 GN=MX2 PE=1 SV=1",-0.284726199049617,12.4095678364114,-0.290337791795956,0.773260285481398,0.870701189429642,-5.75950774433749
746,"Q15643|TRIPB_HUMAN","Thyroid receptor-interacting protein 11 OS=Homo sapiens OX=9606 GN=TRIP11 PE=1 SV=3",-1.19706708945262,11.9849989157165,-1.19969304587977,0.235879201038008,0.486091731517081,-5.14125921389434
747,"Q8NHJ6|LIRB4_HUMAN","Leukocyte immunoglobulin-like receptor subfamily B member 4 OS=Homo sapiens OX=9606 GN=LILRB4 PE=1 SV=3",-0.946426407020168,13.6872824578456,-1.29732065271925,0.200439823002609,0.464731305655111,-5.0318503956172
748,"P09972|ALDOC_HUMAN","Fructose-bisphosphate aldolase C OS=Homo sapiens OX=9606 GN=ALDOC PE=1 SV=2",-2.37240145391391,14.0570121603975,-1.17840503131072,0.264893995621767,0.50615957398564,-5.15263056534163
750,"P12955|PEPD_HUMAN","Xaa-Pro dipeptidase OS=Homo sapiens OX=9606 GN=PEPD PE=1 SV=3",-2.46058381536026,13.1941934513856,-1.27659503008888,0.229360664105313,0.484522759027114,-5.04904266747419
751,"P00491|PNPH_HUMAN","Purine nucleoside phosphorylase OS=Homo sapiens OX=9606 GN=PNP PE=1 SV=2",-1.99125196340657,14.9256531117563,-2.84651552321423,0.0067706385603838,0.22691910587228,-2.37301427468486
752,"P08865|RSSA_HUMAN","40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4",-1.14060465031739,16.7741028425926,-2.0429137654924,0.0463183569929957,0.354698763841406,-3.94526157797969
753,"O60486|PLXC1_HUMAN","Plexin-C1 OS=Homo sapiens OX=9606 GN=PLXNC1 PE=1 SV=1",-1.48644216890945,13.2668633114781,-2.0328509723414,0.047362529993349,0.354698763841406,-3.96271179825689
754,"P54819|KAD2_HUMAN","Adenylate kinase 2, mitochondrial OS=Homo sapiens OX=9606 GN=AK2 PE=1 SV=2",-0.373909714988958,16.709865211042,-0.682428206836248,0.498099151276445,0.678467123512855,-5.58388045189728
755,"Q03518|TAP1_HUMAN","Antigen peptide transporter 1 OS=Homo sapiens OX=9606 GN=TAP1 PE=1 SV=2",-0.641568007519865,13.9452743912412,-0.924824362435816,0.359473133984959,0.583239736205884,-5.40565183464595
756,"Q8TDZ2|MICA1_HUMAN","[F-actin]-monooxygenase MICAL1 OS=Homo sapiens OX=9606 GN=MICAL1 PE=1 SV=2",-1.05399916983361,13.4126652274403,-1.48234767856326,0.144486411356169,0.420723281529778,-4.80285148049571
757,"Q96A65|EXOC4_HUMAN","Exocyst complex component 4 OS=Homo sapiens OX=9606 GN=EXOC4 PE=1 SV=1",-2.22130572371914,10.7496471177615,-1.5858144376613,0.119048975138767,0.400662094185313,-4.66272631080358
758,"Q96I99|SUCB2_HUMAN","Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG2 PE=1 SV=2",-0.409376827519958,15.5460414730149,-0.709866707108096,0.481064916564844,0.667723685351204,-5.56633788060309
759,"Q5JSH3|WDR44_HUMAN","WD repeat-containing protein 44 OS=Homo sapiens OX=9606 GN=WDR44 PE=1 SV=1",-0.0914801008498536,12.6657624909878,-0.109421273560493,0.913303749519868,0.955220798732897,-5.79334331168035
760,"Q9UQ80|PA2G4_HUMAN","Proliferation-associated protein 2G4 OS=Homo sapiens OX=9606 GN=PA2G4 PE=1 SV=3",-0.0799194079906851,15.4398141937021,-0.131317398708298,0.896048076451626,0.945669949835127,-5.79089808044813
761,"Q8TEM1|PO210_HUMAN","Nuclear pore membrane glycoprotein 210 OS=Homo sapiens OX=9606 GN=NUP210 PE=1 SV=3",-1.0264910524703,13.899028132289,-1.52876409208612,0.1325879188076,0.412847032454416,-4.74104465042316
762,"Q14247|SRC8_HUMAN","Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2",-1.27264224965149,13.4139683211488,-1.83850665565714,0.0718957789474379,0.374885133083069,-4.28541098108814
763,"Q9UQE7|SMC3_HUMAN","Structural maintenance of chromosomes protein 3 OS=Homo sapiens OX=9606 GN=SMC3 PE=1 SV=2",-0.508337984744072,13.4001728517855,-0.727017892707867,0.47058531079556,0.661923884257503,-5.55502886988334
764,"O00567|NOP56_HUMAN","Nucleolar protein 56 OS=Homo sapiens OX=9606 GN=NOP56 PE=1 SV=4",-0.629270743190132,12.0094692943989,-0.555721038623855,0.582441736851445,0.736516899770749,-5.6545894955162
765,"P61026|RAB10_HUMAN","Ras-related protein Rab-10 OS=Homo sapiens OX=9606 GN=RAB10 PE=1 SV=1",-0.837216558020796,14.4759347811794,-1.22910300336471,0.224752327011624,0.47944936723084,-5.10914240007464
766,"Q9HD20|AT131_HUMAN","Manganese-transporting ATPase 13A1 OS=Homo sapiens OX=9606 GN=ATP13A1 PE=1 SV=2",-0.965780433273828,14.1911069686042,-1.39750138805886,0.168396839235525,0.439034616578334,-4.91133894188874
767,"P82094|TMF1_HUMAN","TATA element modulatory factor OS=Homo sapiens OX=9606 GN=TMF1 PE=1 SV=2",-2.50906303618746,10.9655726284951,-1.81989537736317,0.0752224003536905,0.375605864510613,-4.31664741990826
768,"Q6NYC8|PPR18_HUMAN","Phostensin OS=Homo sapiens OX=9606 GN=PPP1R18 PE=1 SV=1",-0.879740948298826,14.6294522870669,-1.38641113788765,0.171736380078731,0.441624863794215,-4.92508639380918
769,"O94973|AP2A2_HUMAN","AP-2 complex subunit alpha-2 OS=Homo sapiens OX=9606 GN=AP2A2 PE=1 SV=2",-0.436970667214398,13.7387128895424,-0.629761025518258,0.531701368185678,0.703328560434801,-5.61565204688785
770,"P61421|VA0D1_HUMAN","V-type proton ATPase subunit d 1 OS=Homo sapiens OX=9606 GN=ATP6V0D1 PE=1 SV=1",-0.776313301480899,16.0832216498866,-1.35744778849737,0.180698605218863,0.448569966961176,-4.96051365804353
771,"Q16181|SEPT7_HUMAN","Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=2",-1.04617315962152,14.9684964643633,-1.61453511815901,0.112667976412849,0.393708504099409,-4.62232602466357
772,"P35221|CTNA1_HUMAN","Catenin alpha-1 OS=Homo sapiens OX=9606 GN=CTNNA1 PE=1 SV=1",-0.509215892110696,13.0549722053194,-0.616053556146541,0.541071830733358,0.709964104575279,-5.62308589577207
773,"P09429|HMGB1_HUMAN","High mobility group protein B1 OS=Homo sapiens OX=9606 GN=HMGB1 PE=1 SV=3",-2.69006805865204,13.8963904970836,-1.34552714342824,0.207050247137978,0.467750732028288,-4.97277557165034
773,"B2RPK0|HGB1A_HUMAN","Putative high mobility group protein B1-like 1 OS=Homo sapiens OX=9606 GN=HMGB1P1 PE=5 SV=1",-3.06258303637461,13.4463685363306,-1.61390017957598,0.136312480545763,0.41400500238329,-4.65189302775241
774,"P16989|YBOX3_HUMAN","Y-box-binding protein 3 OS=Homo sapiens OX=9606 GN=YBX3 PE=1 SV=4",-0.310242029088847,13.3431340814048,-0.441495020483654,0.660746858111416,0.791609657270061,-5.70864157919657
775,"Q9UHB6|LIMA1_HUMAN","LIM domain and actin-binding protein 1 OS=Homo sapiens OX=9606 GN=LIMA1 PE=1 SV=1",-0.962314879824454,14.1819879772501,-1.46272912078056,0.14976239133079,0.423261066143431,-4.82845471111324
776,"P05362|ICAM1_HUMAN","Intercellular adhesion molecule 1 OS=Homo sapiens OX=9606 GN=ICAM1 PE=1 SV=2",-0.779779098190172,13.8306840577737,-1.16975917712815,0.247611079156263,0.494267057291943,-5.17319741760418
777,"Q9NQW7|XPP1_HUMAN","Xaa-Pro aminopeptidase 1 OS=Homo sapiens OX=9606 GN=XPNPEP1 PE=1 SV=3",-1.13735110174562,15.0489257505798,-1.83901870897244,0.0718191474137132,0.374885133083069,-4.28459713730658
778,"Q16777|H2A2C_HUMAN","Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=H2AC20 PE=1 SV=4",1.92924951700739,4.00817618804344,1.04819642669915,0.299558848505138,0.534734370968983,-5.29504551547655
778,"Q6FI13|H2A2A_HUMAN","Histone H2A type 2-A OS=Homo sapiens OX=9606 GN=H2AC18 PE=1 SV=3",1.92924951700739,4.00817618804344,1.04819642669915,0.299558848505138,0.534734370968983,-5.29504551547655
779,"Q15293|RCN1_HUMAN","Reticulocalbin-1 OS=Homo sapiens OX=9606 GN=RCN1 PE=1 SV=1",-0.489425394144909,14.1493852861763,-0.740517425226408,0.462429017297171,0.655991065155828,-5.54594211788718
780,"Q9P2R3|ANFY1_HUMAN","Rabankyrin-5 OS=Homo sapiens OX=9606 GN=ANKFY1 PE=1 SV=2",-1.34361076232929,12.7334312863407,-1.64970148065207,0.105236118355626,0.387142333108459,-4.57197907690982
781,"Q9BWM7|SFXN3_HUMAN","Sideroflexin-3 OS=Homo sapiens OX=9606 GN=SFXN3 PE=1 SV=3",-0.754796563162419,14.9855158890697,-1.23773513764749,0.221560961779116,0.476862311775177,-5.09957748519102
782,"Q9Y6G9|DC1L1_HUMAN","Cytoplasmic dynein 1 light intermediate chain 1 OS=Homo sapiens OX=9606 GN=DYNC1LI1 PE=1 SV=3",-1.36929362804721,13.9931151158819,-2.08903651303388,0.0417839722935257,0.348345476869979,-3.86436464339106
783,"Q8NFQ8|TOIP2_HUMAN","Torsin-1A-interacting protein 2 OS=Homo sapiens OX=9606 GN=TOR1AIP2 PE=1 SV=1",-1.61558384996898,11.2923669944223,-1.41868659435265,0.162157303481862,0.435365136457156,-4.88479848499765
784,"Q16698|DECR_HUMAN","2,4-dienoyl-CoA reductase, mitochondrial OS=Homo sapiens OX=9606 GN=DECR1 PE=1 SV=1",-0.535555644168358,15.585053887507,-0.89329961934487,0.375951005226701,0.595992958721951,-5.43177933059589
785,"P62140|PP1B_HUMAN","Serine/threonine-protein phosphatase PP1-beta catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CB PE=1 SV=3",-1.46049688374933,11.4173970983315,-1.40869741591055,0.16507659785114,0.437260090371993,-4.89735837810039
786,"Q9H361|PABP3_HUMAN","Polyadenylate-binding protein 3 OS=Homo sapiens OX=9606 GN=PABPC3 PE=1 SV=2",9.76621673170956,7.1867257697922,4.14008397726406,0.000201278715396185,0.0666851867085668,0.623521108779189
787,"P16152|CBR1_HUMAN","Carbonyl reductase [NADPH] 1 OS=Homo sapiens OX=9606 GN=CBR1 PE=1 SV=3",-0.875213704376694,15.4510643655412,-1.42431713145905,0.160529577372731,0.43423946509384,-4.87768311015678
788,"A0FGR8|ESYT2_HUMAN","Extended synaptotagmin-2 OS=Homo sapiens OX=9606 GN=ESYT2 PE=1 SV=1",-0.981555213813589,13.0029971896431,-1.26784728766115,0.210690179704957,0.47083410979897,-5.06572191720484
789,"O95573|ACSL3_HUMAN","Long-chain-fatty-acid--CoA ligase 3 OS=Homo sapiens OX=9606 GN=ACSL3 PE=1 SV=3",-1.00937340627295,13.6202910325473,-1.49809792127292,0.140357817411905,0.417198840298879,-4.78207242704349
790,"P55160|NCKPL_HUMAN","Nck-associated protein 1-like OS=Homo sapiens OX=9606 GN=NCKAP1L PE=1 SV=3",-1.52076916487177,14.2722224823797,-2.24099653311501,0.0294705284885076,0.326488217338006,-3.58741765042445
791,"Q9UBV2|SE1L1_HUMAN","Protein sel-1 homolog 1 OS=Homo sapiens OX=9606 GN=SEL1L PE=1 SV=3",-1.63914804034981,13.311727578584,-1.97367542938659,0.0559467742279252,0.366768875860716,-4.07641232894582
792,"P13674|P4HA1_HUMAN","Prolyl 4-hydroxylase subunit alpha-1 OS=Homo sapiens OX=9606 GN=P4HA1 PE=1 SV=2",-0.186436913933688,13.9961395528113,-0.263068563803813,0.793572367473022,0.885972930231464,-5.76680936840322
793,"P16278|BGAL_HUMAN","Beta-galactosidase OS=Homo sapiens OX=9606 GN=GLB1 PE=1 SV=2",0.00669708223364118,14.9495884229865,0.011135045367671,0.991159751546349,0.994392045168909,-5.79884087203668
794,"Q9Y5X1|SNX9_HUMAN","Sorting nexin-9 OS=Homo sapiens OX=9606 GN=SNX9 PE=1 SV=1",-1.63674214093672,13.0751936454465,-2.14322485222094,0.0369553454912324,0.342293920496211,-3.76742295535647
795,"P30520|PURA2_HUMAN","Adenylosuccinate synthetase isozyme 2 OS=Homo sapiens OX=9606 GN=ADSS2 PE=1 SV=3",-1.13933827542748,14.3459268883741,-1.80277680889276,0.0774158345141975,0.375605864510613,-4.34171524749084
796,"Q6JBY9|CPZIP_HUMAN","CapZ-interacting protein OS=Homo sapiens OX=9606 GN=RCSD1 PE=1 SV=1",-0.683317306806934,13.442701200058,-0.981926153440304,0.330835909906379,0.55966624664838,-5.35610719665131
797,"Q86V81|THOC4_HUMAN","THO complex subunit 4 OS=Homo sapiens OX=9606 GN=ALYREF PE=1 SV=3",-0.255172562130305,15.6904187683841,-0.437430314238409,0.663671829415213,0.794173121425261,-5.71029244190088
798,"Q9Y3I0|RTCB_HUMAN","RNA-splicing ligase RtcB homolog OS=Homo sapiens OX=9606 GN=RTCB PE=1 SV=1",-2.22597886449477,16.7384008186576,-3.0207930254033,0.00574621686504981,0.218475775385125,-2.17445682979803
799,"Q99685|MGLL_HUMAN","Monoglyceride lipase OS=Homo sapiens OX=9606 GN=MGLL PE=1 SV=2",-1.34442544229253,15.2907362925944,-1.97905423592203,0.0541663221763007,0.366768875860716,-4.06033989786706
800,"P41091|IF2G_HUMAN","Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3",-0.895407605979679,13.3576419350049,-1.20982260078468,0.232002334700069,0.485557760931822,-5.13027971410929
