"Protein Group","Accession","Description","logFC","AveExpr","t","P.Value","adj.P.Val","B"
1646,"Q9Y5K3|PCY1B_HUMAN","Choline-phosphate cytidylyltransferase B OS=Homo sapiens OX=9606 GN=PCYT1B PE=1 SV=1",9.2152500608912,7.56447726965238,16.1633043567166,3.86874224745552e-13,2.12174610437375e-12,15.2734742744973
1647,"Q8NFH4|NUP37_HUMAN","Nucleoporin Nup37 OS=Homo sapiens OX=9606 GN=NUP37 PE=1 SV=1",8.96453896044233,7.43912171942795,11.4713091199954,2.22081074501692e-10,7.40270248338975e-10,11.5562886192648
1648,"Q14318|FKBP8_HUMAN","Peptidyl-prolyl cis-trans isomerase FKBP8 OS=Homo sapiens OX=9606 GN=FKBP8 PE=1 SV=2",8.46479166113147,7.18924806977252,9.82023750110534,3.35917557328307e-09,1.00566298267028e-08,9.67748202516738
1649,"Q9Y314|NOSIP_HUMAN","Nitric oxide synthase-interacting protein OS=Homo sapiens OX=9606 GN=NOSIP PE=1 SV=1",7.51057250958892,6.71213849400124,5.76126681462592,1.11510265366409e-05,2.68643136830969e-05,3.25642023861254
1650,"Q9UHI6|DDX20_HUMAN","Probable ATP-dependent RNA helicase DDX20 OS=Homo sapiens OX=9606 GN=DDX20 PE=1 SV=2",6.12018780512531,6.01694614176944,4.36941575055096,0.00028187055719213,0.000534055927750837,0.468007407765024
1651,"Q9BRP8|PYM1_HUMAN","Partner of Y14 and mago OS=Homo sapiens OX=9606 GN=PYM1 PE=1 SV=1",10.1102293388847,8.01196690864915,15.3857291084422,9.87809579074452e-13,4.99090141658352e-12,14.7878316167574
1652,"Q92793|CBP_HUMAN","CREB-binding protein OS=Homo sapiens OX=9606 GN=CREBBP PE=1 SV=3",4.19042351127442,5.05206399484399,2.95555475735097,0.00767879520676999,0.011177074308531,-2.41990428101695
1653,"O14964|HGS_HUMAN","Hepatocyte growth factor-regulated tyrosine kinase substrate OS=Homo sapiens OX=9606 GN=HGS PE=1 SV=1",7.14911958368778,6.53141203105067,5.42241013542077,2.41145323264919e-05,5.44202517332906e-05,2.59817503263203
1654,"O43159|RRP8_HUMAN","Ribosomal RNA-processing protein 8 OS=Homo sapiens OX=9606 GN=RRP8 PE=1 SV=2",7.60604228421878,6.75987338131617,7.42360890193992,3.10241973883798e-07,8.14755524865363e-07,6.2212706119739
1655,"O43488|ARK72_HUMAN","Aflatoxin B1 aldehyde reductase member 2 OS=Homo sapiens OX=9606 GN=AKR7A2 PE=1 SV=3",6.22296791987122,6.06833619914239,4.6220206250652,0.000155326893352456,0.000307143574425761,0.987792179917798
1655,"Q8NHP1|ARK74_HUMAN","Aflatoxin B1 aldehyde reductase member 4 OS=Homo sapiens OX=9606 GN=AKR7L PE=2 SV=7",6.06687127125925,5.99028787483641,4.42462593683069,0.000247403209786254,0.000472705884703264,0.581910103672962
1656,"Q9Y2X7|GIT1_HUMAN","ARF GTPase-activating protein GIT1 OS=Homo sapiens OX=9606 GN=GIT1 PE=1 SV=2",5.5442521636421,5.72897832102783,4.06927027406903,0.0005732411570834,0.00104497085926662,-0.152912398649343
1657,"P04818|TYSY_HUMAN","Thymidylate synthase OS=Homo sapiens OX=9606 GN=TYMS PE=1 SV=3",3.36789374249716,4.64079911045536,2.34868560967622,0.0289592416723905,0.0372886556651182,-3.55560248616133
1658,"P49189|AL9A1_HUMAN","4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH9A1 PE=1 SV=3",6.00922935132819,5.96146691487088,3.76140668996255,0.00118607550969544,0.00207846641435023,-0.789850500534865
1659,"Q92665|RT31_HUMAN","28S ribosomal protein S31, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS31 PE=1 SV=3",7.44823116409984,6.6809678212567,5.5446815633219,1.82309105044237e-05,4.22316518905123e-05,2.83754721785728
1660,"Q5T3I0|GPTC4_HUMAN","G patch domain-containing protein 4 OS=Homo sapiens OX=9606 GN=GPATCH4 PE=1 SV=2",7.62266789408808,8.55980103711513,4.08113265056102,0.00192884415121874,0.00325275951913804,-1.04306933968719
1661,"Q13405|RM49_HUMAN","39S ribosomal protein L49, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL49 PE=1 SV=1",9.92681051209128,7.92025749525242,16.7117749623007,2.0437503842001e-13,1.2180246097787e-12,15.59142282099
1662,"Q15056|IF4H_HUMAN","Eukaryotic translation initiation factor 4H OS=Homo sapiens OX=9606 GN=EIF4H PE=1 SV=5",12.1291759241314,9.02144020127248,24.3599473960974,1.29250541118023e-16,6.72811001156658e-15,18.5416757758166
1663,"Q96T51|RUFY1_HUMAN","RUN and FYVE domain-containing protein 1 OS=Homo sapiens OX=9606 GN=RUFY1 PE=1 SV=2",3.7561339892011,4.83491923380733,2.46090530637761,0.0228313671860908,0.0305954624665679,-3.35479825226607
1664,"P78417|GSTO1_HUMAN","Glutathione S-transferase omega-1 OS=Homo sapiens OX=9606 GN=GSTO1 PE=1 SV=2",9.42963592996902,7.67167020419129,13.8227562129232,7.38564694290204e-12,3.15941563668587e-11,13.6711071230585
1665,"Q9BRQ8|FSP1_HUMAN","Ferroptosis suppressor protein 1 OS=Homo sapiens OX=9606 GN=AIFM2 PE=1 SV=1",3.75401935614026,4.83386191727691,2.43960235681821,0.0238927948659118,0.0318625771505925,-3.39328888193487
1666,"Q12972|PP1R8_HUMAN","Nuclear inhibitor of protein phosphatase 1 OS=Homo sapiens OX=9606 GN=PPP1R8 PE=1 SV=2",8.33209670935982,7.12290059388669,7.98920406971542,9.96705394218054e-08,2.68531544278482e-07,7.12258257592141
1667,"P82650|RT22_HUMAN","28S ribosomal protein S22, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS22 PE=1 SV=1",9.62459122682617,7.76914785261987,16.4175794523146,2.8713678890671e-13,1.63049651517822e-12,15.423295930382
1668,"Q8NBU5|ATAD1_HUMAN","ATPase family AAA domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ATAD1 PE=1 SV=1",5.77942492681995,5.84656470261676,3.49680083734399,0.00220740524143797,0.00366473056469865,-1.33373822306416
1669,"Q9Y3C1|NOP16_HUMAN","Nucleolar protein 16 OS=Homo sapiens OX=9606 GN=NOP16 PE=1 SV=2",9.14229706460853,7.52800077151105,11.6332758459505,1.72801897386651e-10,5.85640233220605e-10,11.7215443424079
1670,"Q13043|STK4_HUMAN","Serine/threonine-protein kinase 4 OS=Homo sapiens OX=9606 GN=STK4 PE=1 SV=2",8.91601922255497,7.41486185048427,11.4051540967864,2.46233494252991e-10,8.15833866500875e-10,11.4878709993818
1670,"Q13188|STK3_HUMAN","Serine/threonine-protein kinase 3 OS=Homo sapiens OX=9606 GN=STK3 PE=1 SV=2",8.50813978924918,7.21092213383137,10.6471284922695,8.30228854202798e-10,2.60503756208702e-09,10.6643359249213
1671,"P23434|GCSH_HUMAN","Glycine cleavage system H protein, mitochondrial OS=Homo sapiens OX=9606 GN=GCSH PE=1 SV=2",11.8916969492634,8.90270071383848,20.5826586524559,3.5925645569854e-15,4.31087616284596e-14,17.3696493065417
1672,"Q9NYV4|CDK12_HUMAN","Cyclin-dependent kinase 12 OS=Homo sapiens OX=9606 GN=CDK12 PE=1 SV=2",7.74700724381236,6.83035586111296,8.73824248255268,2.36525241473276e-08,6.62270676125172e-08,8.23286566290812
1673,"Q9NXG2|THUM1_HUMAN","THUMP domain-containing protein 1 OS=Homo sapiens OX=9606 GN=THUMPD1 PE=1 SV=2",4.4772810953596,6.72075272032578,2.75510458411888,0.0138222535182598,0.0195143659865421,-2.88570355131909
1674,"Q9Y3B7|RM11_HUMAN","39S ribosomal protein L11, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL11 PE=1 SV=1",9.59600146683261,7.75485297262309,12.6184923909425,3.96699061778607e-11,1.49881392330484e-10,12.6612263311846
1675,"Q8IYB3|SRRM1_HUMAN","Serine/arginine repetitive matrix protein 1 OS=Homo sapiens OX=9606 GN=SRRM1 PE=1 SV=2",8.78112167991446,7.34741307916402,5.56222906524521,0.000105475929127857,0.000213390608062138,1.39639417045653
1677,"O15269|SPTC1_HUMAN","Serine palmitoyltransferase 1 OS=Homo sapiens OX=9606 GN=SPTLC1 PE=1 SV=1",7.33088927052319,6.62229687446838,5.48050485825357,2.11097339684446e-05,4.80333781196878e-05,2.71216040465925
1678,"Q05519|SRS11_HUMAN","Serine/arginine-rich splicing factor 11 OS=Homo sapiens OX=9606 GN=SRSF11 PE=1 SV=1",10.6196457527013,8.26667511555744,21.4171461379684,1.64626837387397e-15,2.53525329576592e-14,17.6674343067138
1679,"Q8IUD2|RB6I2_HUMAN","ELKS/Rab6-interacting/CAST family member 1 OS=Homo sapiens OX=9606 GN=ERC1 PE=1 SV=1",7.59210160656335,6.75290304248846,7.45900416673899,2.8859740374474e-07,7.60506505419062e-07,6.27929092532962
1680,"Q92615|LAR4B_HUMAN","La-related protein 4B OS=Homo sapiens OX=9606 GN=LARP4B PE=1 SV=3",5.39735824065596,5.65553135953476,3.50695468071686,0.00215562796181135,0.00358650287509667,-1.31297268661633
1681,"Q02127|PYRD_HUMAN","Dihydroorotate dehydrogenase (quinone), mitochondrial OS=Homo sapiens OX=9606 GN=DHODH PE=1 SV=3",8.11934137526099,7.01652292683728,10.3746753638684,1.30464620233581e-09,4.03769122105535e-09,10.349772924728
1682,"P49821|NDUV1_HUMAN","NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV1 PE=1 SV=4",3.61055507913979,4.76212977877668,2.37345044551388,0.0274886109518616,0.0357658506808608,-3.51171152584109
1683,"P08240|SRPRA_HUMAN","Signal recognition particle receptor subunit alpha OS=Homo sapiens OX=9606 GN=SRPRA PE=1 SV=2",9.70680326034563,7.8102538693796,18.087920565218,4.45174458287487e-14,3.42100132616133e-13,16.3094323046884
1684,"Q86XZ4|SPAS2_HUMAN","Spermatogenesis-associated serine-rich protein 2 OS=Homo sapiens OX=9606 GN=SPATS2 PE=1 SV=1",6.39868461874017,6.15619454857687,4.64858663670831,0.000145912988128268,0.000290317831676398,1.04222432590515
1685,"P30622|CLIP1_HUMAN","CAP-Gly domain-containing linker protein 1 OS=Homo sapiens OX=9606 GN=CLIP1 PE=1 SV=2",4.07562505083979,5.73072714037864,2.55354832565365,0.0187074973005456,0.0258110051425473,-3.18549613329022
1686,"Q9HB07|MYG1_HUMAN","MYG1 exonuclease OS=Homo sapiens OX=9606 GN=MYG1 PE=1 SV=3",9.98842549902971,7.95106498872164,16.3183504532439,3.22411433594286e-13,1.80419188857268e-12,15.3653350228248
1687,"P10253|LYAG_HUMAN","Lysosomal alpha-glucosidase OS=Homo sapiens OX=9606 GN=GAA PE=1 SV=4",5.25843303413462,6.67957453599782,3.72545691114508,0.00129086960335427,0.0022477828914129,-0.864021169390412
1688,"P61313|RL15_HUMAN","60S ribosomal protein L15 OS=Homo sapiens OX=9606 GN=RPL15 PE=1 SV=2",9.10677354994683,7.5102390141802,11.2007870640797,3.39687575149263e-10,1.10491619267515e-09,11.2730879133284
1689,"Q9NT62|ATG3_HUMAN","Ubiquitin-like-conjugating enzyme ATG3 OS=Homo sapiens OX=9606 GN=ATG3 PE=1 SV=1",10.18890744769,8.05130596305178,19.3418843639496,1.21114100405202e-14,1.13729094282933e-13,16.877012723495
1690,"P45954|ACDSB_HUMAN","Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADSB PE=1 SV=1",8.27451104126987,7.09410775984172,11.0769496873906,4.13679940457166e-10,1.33166201568569e-09,11.1403800627665
1691,"P18859|ATP5J_HUMAN","ATP synthase-coupling factor 6, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PF PE=1 SV=1",7.9997351543102,6.95671981636188,5.82182764621377,1.75952032715454e-05,4.08573779224668e-05,2.87565717609909
1692,"Q15061|WDR43_HUMAN","WD repeat-containing protein 43 OS=Homo sapiens OX=9606 GN=WDR43 PE=1 SV=3",7.96308721022032,6.93839584431694,5.88535719975948,1.33217601902399e-05,3.156232414303e-05,3.10893591929149
1693,"Q9GZT3|SLIRP_HUMAN","SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLIRP PE=1 SV=1",10.0201367055628,7.96692059198818,16.2966795037332,3.30700996002598e-13,1.84521570233334e-12,15.3525910955039
1694,"Q92609|TBCD5_HUMAN","TBC1 domain family member 5 OS=Homo sapiens OX=9606 GN=TBC1D5 PE=1 SV=1",3.86414188302092,4.88892318071724,2.82591636510784,0.0102753686174532,0.0146736532556361,-2.67166349354746
1695,"Q15436|SC23A_HUMAN","Protein transport protein Sec23A OS=Homo sapiens OX=9606 GN=SEC23A PE=1 SV=2",5.39207922572379,5.65289185206868,3.53032220051094,0.00204096494016245,0.00342384096715705,-1.26514605851776
1696,"Q9Y5X3|SNX5_HUMAN","Sorting nexin-5 OS=Homo sapiens OX=9606 GN=SNX5 PE=1 SV=1",9.76185556698244,7.837780022698,17.4705767457663,8.70523176765226e-14,5.93188359388694e-13,16.0006496237955
1697,"P40855|PEX19_HUMAN","Peroxisomal biogenesis factor 19 OS=Homo sapiens OX=9606 GN=PEX19 PE=1 SV=1",7.2782255483326,6.59596501337308,6.39340746825962,2.73949341298087e-06,6.92518032828387e-06,4.43805790080507
1699,"O00273|DFFA_HUMAN","DNA fragmentation factor subunit alpha OS=Homo sapiens OX=9606 GN=DFFA PE=1 SV=1",9.89455750765816,7.90413099303586,17.1307783683621,1.27052055204572e-13,8.08513078574549e-13,15.8216110879438
1700,"Q7Z3T8|ZFY16_HUMAN","Zinc finger FYVE domain-containing protein 16 OS=Homo sapiens OX=9606 GN=ZFYVE16 PE=1 SV=3",3.47671386982184,4.6952091741177,2.37980625036937,0.027122491585267,0.0353372563801279,-3.50040761056758
1701,"P84098|RL19_HUMAN","60S ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19 PE=1 SV=1",11.3625653966801,8.63813493754681,18.3127938596263,3.50449008240368e-14,2.79922963013572e-13,16.4168851634879
1702,"Q00059|TFAM_HUMAN","Transcription factor A, mitochondrial OS=Homo sapiens OX=9606 GN=TFAM PE=1 SV=1",9.37910427865016,7.64640437853186,10.1472093537574,3.65566528431754e-09,1.09272603607318e-08,9.50510880098031
1703,"O95881|TXD12_HUMAN","Thioredoxin domain-containing protein 12 OS=Homo sapiens OX=9606 GN=TXNDC12 PE=1 SV=1",10.7061582205148,8.3099313494642,20.1683104681334,5.35017342425996e-15,5.86805187590621e-14,17.2121160178817
1704,"Q6P6C2|ALKB5_HUMAN","RNA demethylase ALKBH5 OS=Homo sapiens OX=9606 GN=ALKBH5 PE=1 SV=2",3.99139861997291,4.95255154919324,2.79451060938146,0.0110206314206111,0.0156855567354354,-2.73201306127256
1705,"Q9P2R3|ANFY1_HUMAN","Rabankyrin-5 OS=Homo sapiens OX=9606 GN=ANKFY1 PE=1 SV=2",5.31227362056192,5.61298904948774,3.37924569892429,0.00290337073334993,0.00463816486448019,-1.57334366984357
1706,"O95425|SVIL_HUMAN","Supervillin OS=Homo sapiens OX=9606 GN=SVIL PE=1 SV=2",3.04748312511649,5.92418744351892,1.74128447681503,0.0966169842600761,0.110378453828277,-4.54223726952125
1707,"P31350|RIR2_HUMAN","Ribonucleoside-diphosphate reductase subunit M2 OS=Homo sapiens OX=9606 GN=RRM2 PE=1 SV=1",2.20465432160967,4.05917940001162,1.65786711720644,0.112564309044873,0.123563283150691,-4.66197574915546
1708,"Q71UI9|H2AV_HUMAN","Histone H2A.V OS=Homo sapiens OX=9606 GN=H2AZ2 PE=1 SV=3",8.78231655882784,9.61251807704785,5.46280711975329,0.000192999196560219,0.000376798634258034,0.906755419001634
1708,"P0C0S5|H2AZ_HUMAN","Histone H2A.Z OS=Homo sapiens OX=9606 GN=H2AZ1 PE=1 SV=2",8.78231655882784,9.61251807704785,5.46280711975329,0.000192999196560219,0.000376798634258034,0.906755419001634
1709,"P53985|MOT1_HUMAN","Monocarboxylate transporter 1 OS=Homo sapiens OX=9606 GN=SLC16A1 PE=1 SV=3",8.8371982679123,7.37545137316293,10.6059285898912,8.88489733823826e-10,2.78557449122291e-09,10.6174175330323
1710,"Q9Y6D5|BIG2_HUMAN","Brefeldin A-inhibited guanine nucleotide-exchange protein 2 OS=Homo sapiens OX=9606 GN=ARFGEF2 PE=1 SV=3",4.85383104207548,5.38376776024452,3.17590869808746,0.00464618617717738,0.00705633798111752,-1.98350725429265
1711,"Q9BQ69|MACD1_HUMAN","ADP-ribose glycohydrolase MACROD1 OS=Homo sapiens OX=9606 GN=MACROD1 PE=1 SV=2",9.24187300797674,7.57778874319515,13.9355809614919,6.34819956437842e-12,2.74613127223111e-11,13.7586387358252
1712,"P61962|DCAF7_HUMAN","DDB1- and CUL4-associated factor 7 OS=Homo sapiens OX=9606 GN=DCAF7 PE=1 SV=1",1.56375340863015,7.75700603110185,0.754988494369088,0.466565469133172,0.476718963949765,-5.63010890505669
1713,"P53597|SUCA_HUMAN","Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG1 PE=1 SV=4",7.12273649121362,6.51822048481359,5.13897277900244,4.63717319966822e-05,9.9626767961622e-05,2.03585621633384
1714,"P28288|ABCD3_HUMAN","ATP-binding cassette sub-family D member 3 OS=Homo sapiens OX=9606 GN=ABCD3 PE=1 SV=1",4.76481728151671,5.33926087996514,2.70252206839559,0.0135112973405702,0.0191033767026057,-2.90720799308853
1715,"Q9Y333|LSM2_HUMAN","U6 snRNA-associated Sm-like protein LSm2 OS=Homo sapiens OX=9606 GN=LSM2 PE=1 SV=1",10.7842852033523,8.34899484088295,19.2996840180619,1.26380094286621e-14,1.17527382367993e-13,16.8591128588489
1716,"P21291|CSRP1_HUMAN","Cysteine and glycine-rich protein 1 OS=Homo sapiens OX=9606 GN=CSRP1 PE=1 SV=3",-0.664309670479264,13.9240271763422,-1.10002116919758,0.284069211041096,0.292894071373385,-5.3403971930755
1717,"Q5F1R6|DJC21_HUMAN","DnaJ homolog subfamily C member 21 OS=Homo sapiens OX=9606 GN=DNAJC21 PE=1 SV=2",5.96569042177072,5.93969745009214,4.41109553461639,0.000255437069029502,0.000487330384421993,0.554008944614379
1718,"Q9Y4C8|RBM19_HUMAN","Probable RNA-binding protein 19 OS=Homo sapiens OX=9606 GN=RBM19 PE=1 SV=3",2.74952058633105,4.33161253237231,1.88115527108389,0.0742266307465636,0.0879029616654168,-4.33211164102893
1719,"Q9UNX4|WDR3_HUMAN","WD repeat-containing protein 3 OS=Homo sapiens OX=9606 GN=WDR3 PE=1 SV=1",5.7920868425466,5.85289566048008,3.66374168985651,0.00149255364372812,0.00258378216202934,-0.991178926446088
1720,"Q08170|SRSF4_HUMAN","Serine/arginine-rich splicing factor 4 OS=Homo sapiens OX=9606 GN=SRSF4 PE=1 SV=2",2.78145107638434,4.34757777739895,1.89146747854641,0.0727719168587871,0.0863395623748321,-4.31617611192495
1721,"Q9UHG3|PCYOX_HUMAN","Prenylcysteine oxidase 1 OS=Homo sapiens OX=9606 GN=PCYOX1 PE=1 SV=3",2.25625165765165,4.08497806803261,1.65429277116104,0.113294834286994,0.124127806489735,-4.66700938476115
1722,"P32969|RL9_HUMAN","60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1",11.4304106419529,9.59566615294176,14.7110412933718,2.41382040556569e-12,1.12508578225519e-11,14.2892795442322
1723,"P68036|UB2L3_HUMAN","Ubiquitin-conjugating enzyme E2 L3 OS=Homo sapiens OX=9606 GN=UBE2L3 PE=1 SV=1",9.97085224923234,7.94227836382295,14.8745945294364,1.87028535580497e-12,8.96712156892792e-12,14.4444572829224
1723,"A0A1B0GUS4|UB2L5_HUMAN","Ubiquitin-conjugating enzyme E2 L5 OS=Homo sapiens OX=9606 GN=UBE2L5 PE=2 SV=1",9.3284623851696,7.62108343179158,15.0244664361238,1.548094179244e-12,7.53497166888671e-12,14.5472236766929
1724,"Q92786|PROX1_HUMAN","Prospero homeobox protein 1 OS=Homo sapiens OX=9606 GN=PROX1 PE=1 SV=2",6.06558069656702,5.98964258749029,3.80608642718642,0.00106751344752924,0.00188269664360402,-0.697581388618812
1725,"A4D1E9|GTPBA_HUMAN","GTP-binding protein 10 OS=Homo sapiens OX=9606 GN=GTPBP10 PE=1 SV=1",6.16102905930432,6.03736676885894,4.55578068967039,0.000181556132492951,0.00035608309225566,0.851856952199604
1726,"P61964|WDR5_HUMAN","WD repeat-containing protein 5 OS=Homo sapiens OX=9606 GN=WDR5 PE=1 SV=1",7.61270881716561,6.76320664778959,5.90607376590666,8.05073286654881e-06,1.98179805218753e-05,3.53262809954463
1728,"P37198|NUP62_HUMAN","Nuclear pore glycoprotein p62 OS=Homo sapiens OX=9606 GN=NUP62 PE=1 SV=3",9.06085996965177,7.48728222403267,10.9540633474602,5.03829185598305e-10,1.60840992085695e-09,11.0067483721414
1729,"O75691|UTP20_HUMAN","Small subunit processome component 20 homolog OS=Homo sapiens OX=9606 GN=UTP20 PE=1 SV=3",7.23585608692265,6.57478028266811,7.18315610302505,5.09336731027397e-07,1.32585964466226e-06,5.82138215963337
1730,"P06400|RB_HUMAN","Retinoblastoma-associated protein OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=2",4.21144647630117,5.06257547735737,2.55564812484378,0.0186226773540615,0.0257221132514547,-3.18162395068188
1731,"Q92785|REQU_HUMAN","Zinc finger protein ubi-d4 OS=Homo sapiens OX=9606 GN=DPF2 PE=1 SV=2",4.85457603352265,8.69947893677967,3.66368892795479,0.00344606259244674,0.00537377429620568,-1.57589819878076
1733,"P35244|RFA3_HUMAN","Replication protein A 14 kDa subunit OS=Homo sapiens OX=9606 GN=RPA3 PE=1 SV=1",3.56384985493704,11.3539749531429,1.87246870294934,0.0871146697945145,0.101173900063011,-4.38473994288163
1734,"Q9H3N1|TMX1_HUMAN","Thioredoxin-related transmembrane protein 1 OS=Homo sapiens OX=9606 GN=TMX1 PE=1 SV=1",9.50683089610551,7.71026768725954,13.6126453579999,9.81713562102333e-12,4.07723539815964e-11,13.5050030678346
1735,"Q9UH65|SWP70_HUMAN","Switch-associated protein 70 OS=Homo sapiens OX=9606 GN=SWAP70 PE=1 SV=1",6.18384679513412,6.04877563677384,4.56041058528416,0.000179585715387562,0.000352398065362954,0.861367730857842
1736,"Q9P265|DIP2B_HUMAN","Disco-interacting protein 2 homolog B OS=Homo sapiens OX=9606 GN=DIP2B PE=1 SV=3",1.68411054853965,7.77854242935603,0.990061668159051,0.343183176814556,0.352993649675672,-5.4377434528861
1737,"O95299|NDUAA_HUMAN","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFA10 PE=1 SV=1",7.56505444159609,6.73937946000483,5.80427533672644,1.01201374414635e-05,2.45201567964975e-05,3.33878489999052
1738,"Q14558|KPRA_HUMAN","Phosphoribosyl pyrophosphate synthase-associated protein 1 OS=Homo sapiens OX=9606 GN=PRPSAP1 PE=1 SV=2",6.32087428669443,6.117289382554,4.77767547456415,0.000107741292765704,0.000217630628094417,1.30594632217904
1739,"P02794|FRIH_HUMAN","Ferritin heavy chain OS=Homo sapiens OX=9606 GN=FTH1 PE=1 SV=2",9.98608155627175,7.94989301734266,18.082912727662,4.47566121802662e-14,3.42632381991076e-13,16.3070096332219
1740,"Q13557|KCC2D_HUMAN","Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Homo sapiens OX=9606 GN=CAMK2D PE=1 SV=3",7.29524338617276,6.60447393229316,5.34268433677786,2.89620334201972e-05,6.45650426564906e-05,2.44102310172963
1741,"P62942|FKB1A_HUMAN","Peptidyl-prolyl cis-trans isomerase FKBP1A OS=Homo sapiens OX=9606 GN=FKBP1A PE=1 SV=2",11.3700514560169,8.64187796721521,23.0153037485877,3.98155840617446e-16,9.70189864795676e-15,18.1729730437048
1742,"P61224|RAP1B_HUMAN","Ras-related protein Rap-1b OS=Homo sapiens OX=9606 GN=RAP1B PE=1 SV=1",3.27071511219765,4.59220979530561,2.24204336998821,0.0361590266610946,0.044863761729041,-3.7417074478961
1742,"A6NIZ1|RP1BL_HUMAN","Ras-related protein Rap-1b-like protein OS=Homo sapiens OX=9606 PE=2 SV=1",3.27071511219765,4.59220979530561,2.24204336998821,0.0361590266610946,0.044863761729041,-3.7417074478961
1743,"Q9NRV9|HEBP1_HUMAN","Heme-binding protein 1 OS=Homo sapiens OX=9606 GN=HEBP1 PE=1 SV=1",3.99444762867645,4.95407605354501,2.51458856074943,0.0203485409641638,0.0277853909200769,-3.25706477247323
1744,"Q86YS7|C2CD5_HUMAN","C2 domain-containing protein 5 OS=Homo sapiens OX=9606 GN=C2CD5 PE=1 SV=1",2.11893548084766,4.01631997963061,1.6288602665965,0.118609343726095,0.128923199702277,-4.70259036517061
1745,"Q96Q11|TRNT1_HUMAN","CCA tRNA nucleotidyltransferase 1, mitochondrial OS=Homo sapiens OX=9606 GN=TRNT1 PE=1 SV=2",8.03885696988516,6.97628072414936,8.15701611983324,7.17509573118108e-08,1.94673139993285e-07,7.37948452637956
1746,"Q9BWM7|SFXN3_HUMAN","Sideroflexin-3 OS=Homo sapiens OX=9606 GN=SFXN3 PE=1 SV=3",4.702375093224,5.30803978581878,3.1159335678935,0.0053313633859567,0.0079928929267653,-2.1032204884345
1747,"Q9NR45|SIAS_HUMAN","Sialic acid synthase OS=Homo sapiens OX=9606 GN=NANS PE=1 SV=2",10.5938512096105,8.25377784401201,20.6813613205371,3.27092654387538e-15,4.0233441514122e-14,17.4062000028843
1748,"Q9UEE9|CFDP1_HUMAN","Craniofacial development protein 1 OS=Homo sapiens OX=9606 GN=CFDP1 PE=1 SV=1",5.76434435800786,5.83902441821071,3.98017572801878,0.000707677908853697,0.00127853587474741,-0.337426159524399
1749,"Q16512|PKN1_HUMAN","Serine/threonine-protein kinase N1 OS=Homo sapiens OX=9606 GN=PKN1 PE=1 SV=2",5.54620762096459,5.72995604968908,4.15265576412211,0.000470619856138264,0.000864037408742163,0.0197685692208873
1750,"Q9BZE1|RM37_HUMAN","39S ribosomal protein L37, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL37 PE=1 SV=2",2.90209506060658,4.40789976951007,1.90895987463307,0.0703615741058872,0.0837378857210713,-4.28901020011199
1751,"Q9UKE5|TNIK_HUMAN","TRAF2 and NCK-interacting protein kinase OS=Homo sapiens OX=9606 GN=TNIK PE=1 SV=1",4.18982298676518,5.05176373258937,2.92795645318867,0.00817241687860857,0.0118418535877467,-2.47384022326111
1752,"Q8ND24|RN214_HUMAN","RING finger protein 214 OS=Homo sapiens OX=9606 GN=RNF214 PE=1 SV=2",5.69559218724273,5.80464833282815,4.23305407029527,0.000389109356819732,0.000721614173292856,0.186174042216203
1753,"Q9UIA9|XPO7_HUMAN","Exportin-7 OS=Homo sapiens OX=9606 GN=XPO7 PE=1 SV=3",6.82905559651315,6.37138003746336,6.75795506333251,1.24728001917146e-06,3.2099118140442e-06,5.08981755282306
1754,"Q9BV57|MTND_HUMAN","1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase OS=Homo sapiens OX=9606 GN=ADI1 PE=1 SV=1",4.14783587228958,5.03077017535157,2.56079017476028,0.018416490577431,0.0255003129409785,-3.1721352980764
1755,"Q96N67|DOCK7_HUMAN","Dedicator of cytokinesis protein 7 OS=Homo sapiens OX=9606 GN=DOCK7 PE=1 SV=4",2.65016334596679,4.28193391219018,2.12639885205692,0.0457897673158497,0.0556121779703537,-3.93786536905002
